regime,replicate,feature_set,fold,n_test,positive_rate_test,roc_auc,average_precision,brier,train_systems,test_systems,group_split,evidence_scope
neighborhood_driven,1,negative_control_noise,1,253,0.39920948616600793,0.42470036477331946,0.3567997641482704,0.2541431029238603,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,1,negative_control_noise,2,253,0.383399209486166,0.4706582077716098,0.37257250542752973,0.25077106665382454,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,1,negative_control_noise,3,253,0.47035573122529645,0.48570174338392075,0.46625645479595557,0.2505952066535344,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,1,negative_control_noise,4,253,0.3952569169960474,0.5228104575163398,0.424048721093756,0.24973437063568465,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_margin_rank,0,253,0.38735177865612647,0.5011849901250822,0.38391419963312157,0.25022806335122294,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_margin_rank,1,252,0.3412698412698413,0.4618240403474363,0.3099514098996507,0.2520054977998203,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_margin_rank,2,252,0.36904761904761907,0.5138297152904578,0.39867592000102725,0.24991399882626858,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_margin_rank,3,252,0.373015873015873,0.4817532992189604,0.3851721538645648,0.25071023211525334,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_margin_rank,4,252,0.376984126984127,0.4710693932282937,0.37252708916495003,0.25101367677483766,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,system_landscape_activity,0,253,0.38735177865612647,0.8088874259381171,0.6982048057446181,0.17832594534578708,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,system_landscape_activity,1,252,0.3412698412698413,0.8455099467637994,0.7056303264438237,0.16113334246542832,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,system_landscape_activity,2,252,0.36904761904761907,0.8719145195103808,0.8097603285016989,0.14661795274209607,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,system_landscape_activity,3,252,0.373015873015873,0.7642068408295178,0.6587304476708984,0.19998264921006245,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,system_landscape_activity,4,252,0.376984126984127,0.818873617163929,0.7544180801503405,0.17137280956258585,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_plus_system,0,253,0.38735177865612647,0.8076366030283081,0.6983801644895996,0.17944446973208017,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_plus_system,1,252,0.3412698412698413,0.8454048753152144,0.7050902662098825,0.1615140808576715,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_plus_system,2,252,0.36904761904761907,0.869615202542774,0.8071919755744881,0.1473314905180777,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_plus_system,3,252,0.373015873015873,0.7582143819014274,0.6624747072006327,0.20023624146108554,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,candidate_plus_system,4,252,0.376984126984127,0.817230975527992,0.7639130134381829,0.17212575808037525,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,negative_control_noise,0,253,0.38735177865612647,0.41909150757077024,0.34191344544208013,0.2522705576038768,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,negative_control_noise,1,252,0.3412698412698413,0.4591622303166153,0.3145529803915105,0.2509044049432671,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,negative_control_noise,2,252,0.36904761904761907,0.46507067018326903,0.3675955868855745,0.2504999275275099,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,negative_control_noise,3,252,0.373015873015873,0.40270670616751947,0.30744172348378085,0.25500820866437934,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,2,negative_control_noise,4,252,0.376984126984127,0.4162252765672142,0.3477678427791244,0.2512524410078556,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_margin_rank,0,238,0.3697478991596639,0.5118181818181818,0.3911875298808672,0.24955531313811377,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_margin_rank,1,238,0.46218487394957986,0.4036221590909091,0.42116448714700305,0.2553707994635111,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_margin_rank,2,238,0.31512605042016806,0.5195910020449896,0.35971426060646394,0.24966516666455743,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_margin_rank,3,237,0.42616033755274263,0.4732090856144438,0.43408713050360725,0.2514247606728224,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_margin_rank,4,237,0.4472573839662447,0.42985741034135105,0.40386960611281253,0.25752557580370916,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,system_landscape_activity,0,238,0.3697478991596639,0.7785984848484849,0.6702848954345576,0.18667144920868248,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,system_landscape_activity,1,238,0.46218487394957986,0.7877485795454546,0.7699645627774414,0.188378883432875,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,system_landscape_activity,2,238,0.31512605042016806,0.7383231083844581,0.5495697267956536,0.18636753418507965,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,system_landscape_activity,3,237,0.42616033755274263,0.7623034362259755,0.6799670262501554,0.2044998113492712,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,system_landscape_activity,4,237,0.4472573839662447,0.767607662393778,0.7481710265115036,0.20231987693310838,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_plus_system,0,238,0.3697478991596639,0.7805303030303029,0.6820292583596557,0.1870687388717443,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_plus_system,1,238,0.46218487394957986,0.7772017045454545,0.7761369429467313,0.19068461514225862,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_plus_system,2,238,0.31512605042016806,0.7397137014314927,0.5715813946771089,0.18637479572547547,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_plus_system,3,237,0.42616033755274263,0.7556057076295866,0.6913412866947587,0.20715265071779923,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,candidate_plus_system,4,237,0.4472573839662447,0.7549330260694225,0.7421238235201619,0.2070099850601651,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,negative_control_noise,0,238,0.3697478991596639,0.49522727272727274,0.3601641518700201,0.24997544830351756,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,negative_control_noise,1,238,0.46218487394957986,0.5035511363636364,0.470378960859851,0.2499344594260952,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,negative_control_noise,2,238,0.31512605042016806,0.46134969325153374,0.2971844550892031,0.25102029840270573,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,negative_control_noise,3,237,0.42616033755274263,0.47561153174140947,0.41221146663916314,0.25123482760639504,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,3,negative_control_noise,4,237,0.4472573839662447,0.4682413942099957,0.42512512050775675,0.25113834561617787,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_margin_rank,0,247,0.4251012145748988,0.5024144869215292,0.4165114752606399,0.2502830090856849,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_margin_rank,1,247,0.4291497975708502,0.46494045229492836,0.42396187409660313,0.2524946438174945,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_margin_rank,2,247,0.3684210526315789,0.4992251338405184,0.38006590419547315,0.2506666767823757,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_margin_rank,3,247,0.38866396761133604,0.5269039735099338,0.43668973555268703,0.24981205892097483,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_margin_rank,4,246,0.35772357723577236,0.5086306098964327,0.3691856166370696,0.2499798719976271,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,system_landscape_activity,0,247,0.4251012145748988,0.7937625754527162,0.7300104565225295,0.18880121238633554,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,system_landscape_activity,1,247,0.4291497975708502,0.7394286096614479,0.6765029238445948,0.206655260066854,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,system_landscape_activity,2,247,0.3684210526315789,0.7221752606367992,0.5635057073023909,0.2200810444148413,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,system_landscape_activity,3,247,0.38866396761133604,0.8394729580573951,0.7373013671395308,0.16244980701912837,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,system_landscape_activity,4,246,0.35772357723577236,0.8200158227848102,0.7685678709393263,0.15867880522018227,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_plus_system,0,247,0.4251012145748988,0.7959758551307846,0.7314829503518849,0.18814818569761774,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_plus_system,1,247,0.4291497975708502,0.7324367723805701,0.6764572624232168,0.20917476090649267,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_plus_system,2,247,0.3684210526315789,0.7137926176387714,0.5762324116650974,0.22376454835415366,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_plus_system,3,247,0.38866396761133604,0.8388520971302429,0.7431305833394508,0.16150638394447223,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,candidate_plus_system,4,246,0.35772357723577236,0.8154487917146145,0.7838550366464487,0.15893661109313179,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,negative_control_noise,0,247,0.4251012145748988,0.4596914822266935,0.3952907583046784,0.25091501589737625,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,negative_control_noise,1,247,0.4291497975708502,0.441790445604175,0.39184185068602373,0.2516860109693946,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,negative_control_noise,2,247,0.3684210526315789,0.49175824175824173,0.36411074563034684,0.25001371234546566,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,negative_control_noise,3,247,0.38866396761133604,0.47689017660044153,0.3624350256975027,0.25133581746251143,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,4,negative_control_noise,4,246,0.35772357723577236,0.5045310701956272,0.4221325137116013,0.24999038428067125,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_margin_rank,0,249,0.37751004016064255,0.5332875772134522,0.42316070744678375,0.24851699276404265,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_margin_rank,1,249,0.39357429718875503,0.5675766995539938,0.4579959664116271,0.24796681691210473,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_margin_rank,2,249,0.3654618473895582,0.5046598970649604,0.38359181450432045,0.251155201959892,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_margin_rank,3,249,0.3534136546184739,0.443746470920384,0.31697571476393827,0.25854077680029103,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_margin_rank,4,249,0.36947791164658633,0.5355857103295485,0.42115459228602414,0.2500466020896735,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,system_landscape_activity,0,249,0.37751004016064255,0.7613932738503775,0.644588814254133,0.19352562514640748,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,system_landscape_activity,1,249,0.39357429718875503,0.749763481551561,0.6079331223608012,0.20342569111709433,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,system_landscape_activity,2,249,0.3654618473895582,0.7665530671859787,0.6521577765498829,0.2042784094191512,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,system_landscape_activity,3,249,0.3534136546184739,0.7639045736871825,0.6424769952297135,0.19426207828174155,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,system_landscape_activity,4,249,0.36947791164658633,0.7611464968152866,0.6418134136467837,0.20839566295227174,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_plus_system,0,249,0.37751004016064255,0.7671928620452987,0.6611313489090325,0.19257583681063636,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_plus_system,1,249,0.39357429718875503,0.7419921611028518,0.6317601117019491,0.2037195443654728,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_plus_system,2,249,0.3654618473895582,0.7689525664209208,0.6826973978849306,0.20409760427556148,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_plus_system,3,249,0.3534136546184739,0.7595285149632975,0.6498823054491683,0.19689355470651693,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,candidate_plus_system,4,249,0.36947791164658633,0.7586541124342288,0.6542805074986249,0.20819935812510781,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,negative_control_noise,0,249,0.37751004016064255,0.3938229238160604,0.3174958719292192,0.2565080117792681,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,negative_control_noise,1,249,0.39357429718875503,0.532436815785917,0.4552316145585453,0.24993081906448103,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,negative_control_noise,2,249,0.3654618473895582,0.4650855473640283,0.36202796223263645,0.2507729213271905,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,negative_control_noise,3,249,0.3534136546184739,0.4943534726143422,0.3492186873714552,0.2505299336558221,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,5,negative_control_noise,4,249,0.36947791164658633,0.4408058709498754,0.32952825615533143,0.25179143600168735,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,6,candidate_margin_rank,0,258,0.3449612403100775,0.4653281031846287,0.36198234138336727,0.2519264012040247,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,6,candidate_margin_rank,1,258,0.29844961240310075,0.49558728564253424,0.29289125446970754,0.24958874342552254,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,6,candidate_margin_rank,2,258,0.3875968992248062,0.47386075949367085,0.37945453317706823,0.2503928673590642,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
neighborhood_driven,6,candidate_margin_rank,3,257,0.4669260700389105,0.5395985401459854,0.4867519285284636,0.24955391396117604,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
