method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,18.6686405303884,150,150.0,0.0,105,103,2,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.019047619047619,0.0,0.0,0.0095238095238095,0.7,67.0,2391.0,14.285714285714286,0.9180776513198196,105.0,14.285714285714286,0.9180776513198196,15.203791937034106,22.304934535929057,38.546439933685846,,,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,17.386753047532544,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,67.0,2391.0,,,172.0,10.174418604651164,-0.309634826145551,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,16.270094776291486,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,67.0,2391.0,,,200.0,10.0,-1.5465131223959183,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,14.706773196554009,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,67.0,2391.0,,,250.0,10.0,-1.5465131223959183,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00022111088037490845,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015328917652368546,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,10.0,2.2270192606374835,,,,,,,,,0,diagnostic_baseline,0.0001508798450231552,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,10.0,5.203791937034106,,,,,,,,,0,diagnostic_baseline,0.00014912057667970657,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014727003872394562,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015137996524572372,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015843939036130905,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,10.0,2.2270192606374835,,,,,,,,,0,diagnostic_baseline,0.00015251990407705307,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,10.0,5.203791937034106,,,,,,,,,0,diagnostic_baseline,0.00016023032367229462,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001865895465016365,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,123,2,,,,,,,,,0.016,0.0,,0.984,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015394948422908783,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,123,2,,,,,,,,,0.016,0.0,,0.984,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015605054795742035,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,105,103,2,,,,,,,,,0.01904761904761905,0.0,,0.9809523809523809,0.84,,,11.904761904761905,0.32225735587557836,,,,,,,,,0,diagnostic_baseline,0.0004872102290391922,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,112,110,2,,,,,,,,,0.017857142857142856,0.0,,0.9821428571428571,0.896,,,11.160714285714285,0.7558813860707971,,,,,,,,,0,diagnostic_baseline,0.0004810597747564316,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,123,2,,,,,,,,,0.016,0.0,,0.984,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001572994515299797,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,148,2,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015932973474264145,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,148,2,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00016320962458848953,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00035008974373340607,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,105,103,2,,,,,,,,,0.01904761904761905,0.0,,0.9809523809523809,0.7,,,14.285714285714286,0.9180776513198197,,,,,,,,,0,diagnostic_baseline,0.0004689907655119896,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,148,2,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015947967767715454,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,173,2,,,,,,,,,0.011428571428571429,0.0,,0.9885714285714285,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00016384106129407883,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,173,2,,,,,,,,,0.011428571428571429,0.0,,0.9885714285714285,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00016183964908123016,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0003626896068453789,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00031909067183732986,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,173,2,,,,,,,,,0.011428571428571429,0.0,,0.9885714285714285,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014808028936386108,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00016424059867858887,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00016804039478302002,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00034379027783870697,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0003151111304759979,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00014960020780563354,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,250,244,6,,,,,,,,,0.024,0.0,,0.992,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00017174985259771347,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,250,244,6,,,,,,,,,0.024,0.0,,0.992,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00017280038446187973,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.00034729111939668655,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0003242902457714081,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,250,244,6,,,,,,,,,0.024,0.0,,0.992,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.00015403982251882553,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,10.379976992120971,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,75.0,10.0,-0.8348486100883203,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,10.07627059156865,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,100.0,10.0,-0.8348486100883203,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,9.894046751237257,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,125.0,10.0,-0.8348486100883203,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,9.750139702798142,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,148.0,10.135135135135137,-0.9699837452234554,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,9.426307570048104,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,175.0,10.0,-2.5166852264521173,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,9.183433470485577,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,200.0,10.0,-2.5166852264521173,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.5,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,15.676415406590976,12.96148139681572,10.0,True,12.96148139681572,8.67440822428032,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2266.0,,,241.0,10.373443983402488,-3.892703284994628,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,26.51274157421496,75,75.0,0.0,75,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2266.0,10.0,11.119610513085153,75.0,10.0,11.119610513085153,21.119610513085156,26.51274157421496,37.97314507911579,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,25.164458808932505,100,100.0,0.0,100,99,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.01,1.0,0.0,2266.0,10.0,11.119610513085153,100.0,10.0,11.119610513085153,21.119610513085156,25.164458808932505,37.97314507911579,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,24.355489149763034,125,125.0,0.0,125,122,3,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.024,0.0,0.0,0.016,1.0,0.0,2266.0,10.0,11.119610513085153,125.0,10.0,11.119610513085153,21.119610513085156,24.355489149763034,37.97314507911579,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,23.734374875954572,150,150.0,0.0,150,146,4,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0266666666666666,0.0,0.0,0.02,1.0,0.0,2266.0,10.0,4.9845229359243,148.0,10.135135135135137,10.984475377950018,14.9845229359243,23.734374875954572,37.97314507911579,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,22.48439602737882,175,175.0,0.0,175,171,4,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0228571428571428,0.0,0.0,0.0171428571428571,1.0,0.0,2266.0,10.0,4.9845229359243,148.0,11.824324324324325,9.295286188760828,14.9845229359243,22.48439602737882,37.97314507911579,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,21.54691189094701,200,200.0,0.0,200,196,4,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.015,1.0,0.0,2266.0,10.0,4.9845229359243,148.0,13.513513513513512,7.60609699957164,14.9845229359243,21.54691189094701,37.97314507911579,,,1,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,671.0,311.0,671.0,671.0,671.0,311.0,0.0,0.1536037354732135,0.1536037354732135,0.0010172939979654,0.0014880952380952,0.0014880952380952,52.394764935738735,37.97314507911579,10.0,True,37.97314507911579,19.695331088164146,250,250.0,0.0,241,234,7,1.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0290456431535269,0.0,0.0,0.0248962655601659,0.964,0.0,2266.0,10.373443983402488,1.372697856972113,148.0,16.89189189189189,4.227718621193262,11.746141840374602,20.06768269287326,37.97314507911579,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,25.983208603171853,75,75.0,0.0,75,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,77.0,2191.0,10.0,10.70154565670066,75.0,10.0,10.70154565670066,20.70154565670066,25.983208603171853,37.20674236442314,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,24.662792866554057,100,100.0,0.0,100,99,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.01,1.0,77.0,2191.0,10.0,10.70154565670066,100.0,10.0,10.70154565670066,20.70154565670066,24.662792866554057,37.20674236442314,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,23.87054342458337,125,125.0,0.0,125,122,3,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.024,0.0,0.0,0.016,1.0,77.0,2191.0,10.0,10.70154565670066,125.0,10.0,10.70154565670066,20.70154565670066,23.87054342458337,37.20674236442314,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,23.262240544677287,150,150.0,0.0,150,146,4,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0266666666666666,0.0,0.0,0.02,1.0,77.0,2191.0,10.0,4.691301762277799,148.0,10.135135135135137,10.566410521565524,14.6913017622778,23.262240544677287,37.20674236442314,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,22.03782071862021,175,175.0,0.0,175,171,4,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0228571428571428,0.0,0.0,0.0171428571428571,1.0,77.0,2191.0,10.0,4.691301762277799,148.0,11.824324324324325,8.877221332376335,14.6913017622778,22.03782071862021,37.20674236442314,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,21.119505849077413,200,200.0,0.0,200,196,4,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.015,1.0,77.0,2191.0,10.0,4.691301762277799,148.0,13.513513513513512,7.188032143187147,14.6913017622778,21.119505849077413,37.20674236442314,,,1,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,655.0,327.0,655.0,655.0,655.0,327.0,0.0,0.1541744080264767,0.1541744080264767,0.0010172939979654,0.0015243902439024,0.0015243902439024,52.38303295760676,37.20674236442314,10.0,True,37.20674236442314,19.30561561244651,250,250.0,0.0,241,234,7,1.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0290456431535269,0.0,0.0,0.0248962655601659,0.964,77.0,2191.0,10.373443983402488,1.1447370059184827,148.0,16.89189189189189,3.809653764808768,11.518180989320973,19.670416104560328,37.20674236442314,,,1,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,75,0,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0002257898449897766,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,75,0,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001535201445221901,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,75,0,,,,,,,,,0.0,,,1.0,1.0,,,10.0,6.552945357246848,,,,,,,,,1,diagnostic_baseline,0.00015003979206085205,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,75,0,,,,,,,,,0.0,,,1.0,1.0,,,10.0,10.70154565670066,,,,,,,,,1,diagnostic_baseline,0.0001471303403377533,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,75,0,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00014770962297916412,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,99,1,,,,,,,,,0.01,0.0,,0.99,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00014950986951589584,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,99,1,,,,,,,,,0.01,0.0,,0.99,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015989039093255997,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,99,1,,,,,,,,,0.01,0.0,,0.99,1.0,,,10.0,3.515423288475528,,,,,,,,,1,diagnostic_baseline,0.00015000998973846436,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,99,1,,,,,,,,,0.01,0.0,,0.99,1.0,,,10.0,10.70154565670066,,,,,,,,,1,diagnostic_baseline,0.00015082955360412598,block_evalue_post_filter
