domain,dataset,proposal_source,source_scope,metric_family,alpha,K,seed,PARC_released,non_empty,raw_selected_links,raw_false_lineage_edges,raw_false_edge_fraction,raw_successor_conflicts,raw_predecessor_conflicts,raw_corrupted_lineage_components,raw_aogm_edge_edit_burden_proxy,raw_tra_edge_quality_proxy,PARC_false_lineage_edges,PARC_false_edge_fraction,PARC_corrupted_lineage_components,PARC_aogm_edge_edit_burden_proxy,PARC_tra_edge_quality_proxy,oracle_aogm_edge_edit_burden_proxy,prevented_false_lineage_edges,prevented_corrupted_lineage_components,prevented_aogm_edge_edit_burden_proxy,best_mass_ratio,max_observed_e,required_e,block_coverage,observed_positives,evidence_status
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,5,0,0,1000,799,0.799,30,32,736,1597,0.38505968425105896,0,0.0,0,0,1.0,0,799,736,1597,0.026247051355375816,7.601295818325583,10.0,1.0,1591,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,5,0,0,5000,3994,0.7988,689,697,2671,8051,0.3831124051796797,0,0.0,0,0,1.0,0,3994,2671,8051,0.01982190553015715,7.601295818325583,10.0,1.0,1591,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,6,0,0,100,80,0.8,3,0,78,161,0.3831417624521073,0,0.0,0,0,1.0,0,80,78,161,0.057078780679682285,13.321283238137232,10.0,1.0,1476,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,6,0,0,300,240,0.8,5,1,233,479,0.38510911424903727,0,0.0,0,0,1.0,0,240,233,479,0.03877722742233229,13.321283238137232,10.0,1.0,1476,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,6,0,0,500,393,0.786,9,4,379,785,0.3891050583657587,0,0.0,0,0,1.0,0,393,379,785,0.03458334916482942,13.321283238137232,10.0,1.0,1476,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,6,0,0,1000,793,0.793,34,23,731,1581,0.3874467260751646,0,0.0,0,0,1.0,0,793,731,1581,0.02692139251934926,13.321283238137232,10.0,1.0,1476,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,6,0,0,5000,4022,0.8044,681,669,2590,7962,0.3857429409041815,0,0.0,0,0,1.0,0,4022,2590,7962,0.0197337045306358,13.321283238137232,10.0,1.0,1476,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,7,0,0,100,81,0.81,0,0,81,162,0.38167938931297707,0,0.0,0,0,1.0,0,81,81,162,0.057078780679682285,7.601295818325583,10.0,1.0,1553,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,7,0,0,300,233,0.7766666666666666,3,2,230,468,0.390625,0,0.0,0,0,1.0,0,233,230,468,0.039590474252552146,7.601295818325583,10.0,1.0,1553,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,7,0,0,500,387,0.774,8,7,375,777,0.39154267815191857,0,0.0,0,0,1.0,0,387,375,777,0.03620199409689451,7.601295818325583,10.0,1.0,1553,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,7,0,0,1000,781,0.781,30,33,717,1561,0.39047247169074584,0,0.0,0,0,1.0,0,781,717,1561,0.025437066995846316,7.601295818325583,10.0,1.0,1553,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,7,0,0,5000,4000,0.8,632,683,2610,7925,0.38684719535783363,0,0.0,0,0,1.0,0,4000,2610,7925,0.019474283755879958,7.601295818325583,10.0,1.0,1553,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,8,0,0,100,86,0.86,0,0,86,172,0.36764705882352944,0,0.0,0,0,1.0,0,86,86,172,0.06525069806420142,13.321283238137232,10.0,1.0,1279,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,8,0,0,300,242,0.8066666666666666,4,1,239,486,0.38167938931297707,0,0.0,0,0,1.0,0,242,239,486,0.04717978401139492,13.321283238137232,10.0,1.0,1279,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,8,0,0,500,401,0.802,9,6,385,801,0.38431975403535745,0,0.0,0,0,1.0,0,401,385,801,0.03961147913361991,13.321283238137232,10.0,1.0,1279,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,8,0,0,1000,802,0.802,23,19,753,1597,0.38505968425105896,0,0.0,0,0,1.0,0,802,753,1597,0.029662695509188965,13.321283238137232,10.0,1.0,1279,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,8,0,0,5000,4011,0.8022,572,583,2743,7909,0.38732667131458676,0,0.0,0,0,1.0,0,4011,2743,7909,0.019646376075599145,13.321283238137232,10.0,1.0,1279,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,9,0,0,100,81,0.81,3,0,79,163,0.3802281368821293,0,0.0,0,0,1.0,0,81,79,163,0.05559146625532947,5.4746529151037855,10.0,1.0,1604,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,9,0,0,300,238,0.7933333333333333,4,3,229,474,0.3875968992248062,0,0.0,0,0,1.0,0,238,229,474,0.041337398323098185,5.4746529151037855,10.0,1.0,1604,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,9,0,0,500,393,0.786,7,7,372,779,0.3909304143862392,0,0.0,0,0,1.0,0,393,372,779,0.03689810367243028,5.4746529151037855,10.0,1.0,1604,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,9,0,0,1000,790,0.79,30,37,713,1570,0.3891050583657587,0,0.0,0,0,1.0,0,790,713,1570,0.026746934402349758,5.4746529151037855,10.0,1.0,1604,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,9,0,0,5000,3971,0.7942,710,752,2437,7870,0.3885003885003885,0,0.0,0,0,1.0,0,3971,2437,7870,0.019559906835618656,5.4746529151037855,10.0,1.0,1604,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,10,0,0,100,75,0.75,0,0,75,150,0.4,0,0.0,0,0,1.0,0,75,75,150,0.05526011948533177,7.601295818325583,10.0,1.0,1424,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,10,0,0,300,230,0.7666666666666667,1,2,228,461,0.3942181340341656,0,0.0,0,0,1.0,0,230,228,461,0.04044286287251627,7.601295818325583,10.0,1.0,1424,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,10,0,0,500,389,0.778,8,5,376,778,0.39123630672926446,0,0.0,0,0,1.0,0,389,376,778,0.036546344298108734,7.601295818325583,10.0,1.0,1424,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,10,0,0,1000,783,0.783,31,29,729,1572,0.38880248833592534,0,0.0,0,0,1.0,0,783,729,1572,0.02747152421839321,7.601295818325583,10.0,1.0,1424,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,10,0,0,5000,3973,0.7946,623,627,2691,7914,0.3871767074492799,0,0.0,0,0,1.0,0,3973,2691,7914,0.019646376075599145,7.601295818325583,10.0,1.0,1424,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,11,0,0,100,79,0.79,2,0,77,158,0.3875968992248062,0,0.0,0,0,1.0,0,79,77,158,0.05526011948533177,13.321283238137232,10.0,1.0,1552,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,11,0,0,300,228,0.76,3,2,224,457,0.3963011889035667,0,0.0,0,0,1.0,0,228,224,457,0.04227740726370954,13.321283238137232,10.0,1.0,1552,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,11,0,0,500,380,0.76,10,7,367,764,0.39556962025316456,0,0.0,0,0,1.0,0,380,367,764,0.037108492632054596,13.321283238137232,10.0,1.0,1552,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,11,0,0,1000,787,0.787,31,38,729,1585,0.38684719535783363,0,0.0,0,0,1.0,0,787,729,1585,0.026405484260941463,13.321283238137232,10.0,1.0,1552,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,11,0,0,5000,4011,0.8022,690,687,2672,8060,0.38284839203675347,0,0.0,0,0,1.0,0,4011,2672,8060,0.01982190553015715,13.321283238137232,10.0,1.0,1552,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,12,0,0,100,81,0.81,1,0,80,162,0.38167938931297707,0,0.0,0,0,1.0,0,81,80,162,0.07012038521705928,13.321283238137232,10.0,1.0,1293,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,12,0,0,300,239,0.7966666666666666,4,2,231,476,0.38659793814432986,0,0.0,0,0,1.0,0,239,231,476,0.0492986260222689,13.321283238137232,10.0,1.0,1293,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,12,0,0,500,391,0.782,7,8,374,780,0.390625,0,0.0,0,0,1.0,0,391,374,780,0.042277407263709536,13.321283238137232,10.0,1.0,1293,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,12,0,0,1000,775,0.775,25,28,713,1541,0.39354584809130266,0,0.0,0,0,1.0,0,775,713,1541,0.0315321360303695,13.321283238137232,10.0,1.0,1293,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,12,0,0,5000,3966,0.7932,588,596,2701,7851,0.3890747801727492,0,0.0,0,0,1.0,0,3966,2701,7851,0.019827366516260186,13.321283238137232,10.0,1.0,1293,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,13,0,0,100,79,0.79,0,0,79,158,0.3875968992248062,0,0.0,0,0,1.0,0,79,79,158,0.07672421818739737,7.601295818325583,10.0,1.0,1564,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,13,0,0,300,232,0.7733333333333333,2,2,230,466,0.39164490861618795,0,0.0,0,0,1.0,0,232,230,466,0.04001159508446455,7.601295818325583,10.0,1.0,1564,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,13,0,0,500,378,0.756,9,7,367,761,0.39651070578905634,0,0.0,0,0,1.0,0,378,367,761,0.0348940469435614,7.601295818325583,10.0,1.0,1564,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,13,0,0,1000,779,0.779,26,37,729,1571,0.38895371450797356,0,0.0,0,0,1.0,0,779,729,1571,0.026238382880504563,7.601295818325583,10.0,1.0,1564,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,13,0,0,5000,4027,0.8054,695,697,2717,8136,0.3806333739342266,0,0.0,0,0,1.0,0,4027,2717,8136,0.01991099268553945,7.601295818325583,10.0,1.0,1564,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,14,0,0,100,86,0.86,1,0,85,172,0.36764705882352944,0,0.0,0,0,1.0,0,86,85,172,0.07165043702404934,13.321283238137232,10.0,1.0,1302,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,14,0,0,300,250,0.8333333333333334,6,3,241,500,0.375,0,0.0,0,0,1.0,0,250,241,500,0.04747524850046356,13.321283238137232,10.0,1.0,1302,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,14,0,0,500,404,0.808,9,7,387,807,0.3825554705432288,0,0.0,0,0,1.0,0,404,387,807,0.04088466235541624,13.321283238137232,10.0,1.0,1302,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,14,0,0,1000,812,0.812,24,27,752,1615,0.38240917782026773,0,0.0,0,0,1.0,0,812,752,1615,0.029174754037349166,13.321283238137232,10.0,1.0,1302,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,14,0,0,5000,4003,0.8006,583,612,2687,7885,0.38804811796662786,0,0.0,0,0,1.0,0,4003,2687,7885,0.020000979897678066,13.321283238137232,10.0,1.0,1302,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,15,0,0,100,74,0.74,0,0,74,148,0.4032258064516129,0,0.0,0,0,1.0,0,74,74,148,0.06866149660879933,7.601295818325583,10.0,1.0,1223,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,15,0,0,300,233,0.7766666666666666,3,2,229,467,0.3911342894393742,0,0.0,0,0,1.0,0,233,229,467,0.04966083426255176,7.601295818325583,10.0,1.0,1223,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,15,0,0,500,391,0.782,7,5,381,784,0.38940809968847356,0,0.0,0,0,1.0,0,391,381,784,0.041801496954343806,7.601295818325583,10.0,1.0,1223,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,15,0,0,1000,791,0.791,28,20,746,1585,0.38684719535783363,0,0.0,0,0,1.0,0,791,746,1585,0.032569887535569136,7.601295818325583,10.0,1.0,1223,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,15,0,0,5000,4030,0.806,574,557,2792,7953,0.38601096271134105,0,0.0,0,0,1.0,0,4030,2792,7953,0.02056062131725298,7.601295818325583,10.0,1.0,1223,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,16,0,0,100,78,0.78,0,0,78,156,0.390625,0,0.0,0,0,1.0,0,78,78,156,0.060662623632016965,13.321283238137232,10.0,1.0,1422,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,16,0,0,300,230,0.7666666666666667,2,2,226,460,0.39473684210526316,0,0.0,0,0,1.0,0,230,226,460,0.041801496954343806,13.321283238137232,10.0,1.0,1422,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,16,0,0,500,389,0.778,5,8,371,773,0.3927729772191674,0,0.0,0,0,1.0,0,389,371,773,0.03689810367243028,13.321283238137232,10.0,1.0,1422,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,16,0,0,1000,779,0.779,25,25,721,1550,0.3921568627450981,0,0.0,0,0,1.0,0,779,721,1550,0.02804518733483752,13.321283238137232,10.0,1.0,1422,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,16,0,0,5000,3988,0.7976,619,627,2681,7915,0.3871467286101432,0,0.0,0,0,1.0,0,3988,2681,7915,0.01982190553015715,13.321283238137232,10.0,1.0,1422,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,17,0,0,100,77,0.77,3,0,75,155,0.3921568627450981,0,0.0,0,0,1.0,0,77,75,155,0.048302694183435184,7.601295818325583,10.0,1.0,1819,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,17,0,0,300,237,0.79,7,2,229,475,0.3870967741935484,0,0.0,0,0,1.0,0,237,229,475,0.03398011973816947,7.601295818325583,10.0,1.0,1819,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,17,0,0,500,399,0.798,15,5,375,794,0.38639876352395675,0,0.0,0,0,1.0,0,399,375,794,0.03010653612573273,7.601295818325583,10.0,1.0,1819,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,17,0,0,1000,802,0.802,41,38,727,1608,0.3834355828220859,0,0.0,0,0,1.0,0,802,727,1608,0.02385247264236044,7.601295818325583,10.0,1.0,1819,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,17,0,0,5000,3990,0.798,815,875,2361,8041,0.38340618050762976,0,0.0,0,0,1.0,0,3990,2361,8041,0.019140001162824903,7.601295818325583,10.0,1.0,1819,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,18,0,0,100,83,0.83,1,0,82,166,0.37593984962406013,0,0.0,0,0,1.0,0,83,82,166,0.07672605399424876,13.321283238137232,10.0,1.0,1355,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,18,0,0,300,241,0.8033333333333333,6,0,235,482,0.38363171355498726,0,0.0,0,0,1.0,0,241,235,482,0.04386594600117892,13.321283238137232,10.0,1.0,1355,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,18,0,0,500,398,0.796,10,4,381,793,0.3866976024748646,0,0.0,0,0,1.0,0,398,381,793,0.0371830076775005,13.321283238137232,10.0,1.0,1355,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,18,0,0,1000,804,0.804,28,19,746,1597,0.38505968425105896,0,0.0,0,0,1.0,0,804,746,1597,0.027833357870712474,13.321283238137232,10.0,1.0,1355,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,18,0,0,5000,4031,0.8062,595,621,2767,8014,0.38420162901490706,0,0.0,0,0,1.0,0,4031,2767,8014,0.020000979897678066,13.321283238137232,10.0,1.0,1355,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,19,0,0,100,77,0.77,1,0,76,154,0.39370078740157477,0,0.0,0,0,1.0,0,77,76,154,0.0713016739213102,13.321283238137232,10.0,1.0,1411,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,19,0,0,300,238,0.7933333333333333,4,3,232,477,0.3861003861003861,0,0.0,0,0,1.0,0,238,232,477,0.04326658268673495,13.321283238137232,10.0,1.0,1411,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,19,0,0,500,395,0.79,10,7,379,791,0.3872966692486445,0,0.0,0,0,1.0,0,395,379,791,0.03800040067461754,13.321283238137232,10.0,1.0,1411,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,19,0,0,1000,786,0.786,25,29,727,1567,0.38955979742890534,0,0.0,0,0,1.0,0,786,727,1567,0.028244089372673246,13.321283238137232,10.0,1.0,1411,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,19,0,0,5000,3941,0.7882,640,613,2658,7852,0.38904450669156554,0,0.0,0,0,1.0,0,3941,2658,7852,0.0197337045306358,13.321283238137232,10.0,1.0,1411,completed_official_GT_downstream_consequence
